Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Year,Month,Day,Hour
91.17,10,10,16,16,2,0,2022,12,27,15
4739.31,10,10,16,16,0,0,2023,4,7,10
6680.74,10,10,16,16,6,0,2023,1,29,19
10160.23,10,10,16,16,4,0,2023,4,22,8
4251.45,10,10,16,16,3,0,2023,3,22,3
6655.7,10,10,16,16,0,0,2022,10,13,14
6823.44,10,10,16,16,4,0,2023,2,15,14
4504.2,10,10,16,16,3,0,2022,11,11,12
5778.56,10,10,16,16,4,0,2023,1,28,10
6270.02,10,10,16,16,4,0,2023,3,1,9
6084.3,6,10,16,16,4,0,2023,4,2,18
2641.89,10,10,16,16,6,0,2023,1,19,12
1861.79,10,10,16,16,3,0,2023,2,4,16
6160.93,10,10,16,16,4,0,2023,3,11,22
2266.35,10,10,16,16,3,0,2023,2,7,23
9436.49,10,10,16,16,3,0,2023,8,17,8
49250.92,10,10,16,16,3,0,2022,12,11,9
412.96,10,10,16,16,4,0,2023,8,3,9
8592.52,10,10,16,16,3,0,2023,1,11,14
546.15,10,10,16,16,6,0,2022,11,19,9
4716.83,10,10,16,16,6,0,2023,6,19,5
2666.15,10,10,16,16,1,0,2023,1,12,8
227.48,10,10,16,16,3,0,2023,6,18,13
8750.73,10,10,16,16,4,0,2023,7,12,19
7380.04,10,10,16,16,4,0,2023,3,15,12
15736.12,10,10,16,16,3,0,2022,12,5,23
6777.28,10,10,16,16,3,0,2023,8,6,19
6293.53,10,10,16,16,0,0,2023,7,1,17
4316.6,10,10,16,16,4,0,2023,1,2,21
59.06,10,10,16,16,2,0,2022,10,17,13
3488.09,10,10,16,16,4,0,2023,4,6,6
5118.62,10,10,16,16,1,0,2023,7,7,15
17862.05,10,10,16,16,3,0,2023,1,7,11
13638.05,10,10,16,16,0,0,2023,2,4,1
11081.85,10,10,16,16,0,0,2023,3,24,4
35.53,10,10,16,16,2,0,2023,3,18,2
455.63,10,10,16,16,0,0,2023,6,23,8
8993.6,10,10,16,16,0,0,2023,3,11,20
44685.52,10,10,16,16,6,0,2023,7,18,23
8026.94,10,7,16,15,5,0,2023,4,3,23
6730.86,10,2,16,5,5,0,2022,12,17,17
11844.86,10,10,16,16,3,0,2023,2,20,7
17446.65,10,10,16,16,4,0,2023,4,19,19
18444.89,10,10,16,16,4,0,2023,2,7,21
1838.97,10,10,16,16,0,0,2022,12,3,12
8395.56,10,10,16,16,4,0,2023,7,2,4
2556.55,10,10,16,16,3,0,2022,12,22,16
2087.16,10,10,16,16,6,0,2022,10,21,18
7629.69,10,10,16,16,4,0,2022,11,11,14
6874.89,10,10,16,16,3,0,2023,3,29,15
8641.48,3,10,4,16,5,0,2023,3,4,8
1079.63,10,10,16,16,6,0,2023,1,20,20
5512.41,10,10,16,16,6,0,2023,5,4,20
516.7,10,10,16,16,4,0,2023,6,20,3
3682.64,10,10,16,16,1,0,2022,11,22,9
362.36,10,10,16,16,4,0,2023,1,19,23
1066.96,10,10,16,16,4,0,2023,5,15,11
24889.52,10,10,16,16,4,0,2023,6,25,13
5725.93,10,10,16,16,0,0,2022,11,20,15
7730.5,10,10,16,16,4,0,2023,8,4,10
11045.67,10,10,16,16,4,0,2023,6,9,10
32855.47,10,10,16,16,0,0,2022,11,24,1
15788.58,10,10,16,16,3,0,2022,11,6,17
7627.88,5,10,8,16,5,0,2023,1,11,11
25448.4,10,10,16,16,6,0,2023,6,14,20
10236.97,10,3,16,4,5,0,2023,4,14,17
16831.33,10,10,16,16,6,0,2022,12,27,10
818.29,10,10,16,16,6,0,2023,5,17,10
6333.75,6,10,10,16,5,0,2023,5,28,22
4793.82,10,10,16,16,6,0,2023,4,11,6
31352.0,10,10,16,16,0,0,2023,8,19,14
33938.04,10,10,16,16,4,0,2022,11,16,19
17524.19,10,10,16,16,6,0,2022,11,22,5
1451.38,10,10,16,16,6,0,2023,6,8,17
2215.26,10,10,16,16,4,0,2022,11,21,10
2469.77,10,10,16,16,4,0,2023,7,21,17
17087.74,10,10,16,16,4,0,2023,7,21,13
5228.77,10,10,16,16,3,0,2022,12,4,9
12935.59,10,2,16,2,5,0,2022,12,29,11
2537.1,10,10,16,16,0,0,2023,7,8,9
30566.35,10,10,16,16,6,0,2023,2,6,8
20728.65,10,11,16,17,5,0,2023,3,31,22
3703.37,10,10,16,16,4,0,2022,11,27,20
10357.5,10,10,16,16,6,0,2022,12,4,14
6769.69,10,10,16,16,6,0,2022,12,19,20
11818.35,10,10,16,16,4,0,2022,11,21,21
5417.33,10,10,16,16,3,0,2022,10,21,18
15255.41,10,10,16,16,0,0,2023,1,18,9
50321.73,10,10,16,16,4,0,2023,2,28,21
107.45,10,10,16,16,2,0,2022,12,31,0
9443.16,10,10,16,16,6,0,2022,11,14,15
10538.7,10,10,16,16,0,0,2023,3,26,11
5610.44,10,10,16,16,6,0,2022,11,19,16
9745.51,10,10,16,16,6,0,2023,6,21,8
1043.38,10,10,16,16,6,0,2023,7,12,16
14945.3,10,10,16,16,6,0,2023,4,19,20
4493.62,10,10,16,16,6,0,2023,6,30,2
16247.12,10,10,16,16,6,0,2023,8,12,19
13291.01,10,10,16,16,6,0,2023,2,13,16
6721.6,10,10,16,16,4,0,2023,2,24,8
6849.51,2,10,1,16,5,0,2022,11,23,22
26591.34,10,10,16,16,6,0,2023,1,26,22
3676.25,10,10,16,16,3,0,2023,2,24,23
8716.41,10,10,16,16,6,0,2022,11,25,20
2359.58,10,10,16,16,6,0,2022,12,4,8
11625.96,10,10,16,16,0,0,2022,11,13,10
162.37,10,10,16,16,6,0,2023,6,26,1
6592.1,1,10,15,16,5,0,2023,3,18,16
4600.9,10,2,16,1,5,0,2023,5,27,19
5095.3,10,10,16,16,4,0,2022,10,8,20
8662.65,10,10,16,16,0,0,2023,5,11,21
224.07,10,10,16,16,6,0,2023,7,13,13
2473.3,10,10,16,16,0,0,2022,11,10,19
14946.68,10,10,16,16,0,0,2022,10,25,21
3729.61,10,10,16,16,3,0,2022,10,10,23
7521.28,10,10,16,16,6,0,2023,7,26,10
2748.61,10,10,16,16,6,0,2023,7,2,13
1685.26,10,10,16,16,6,0,2023,1,12,16
3399.0,10,10,16,16,3,0,2022,10,25,10
7343.69,11,10,17,16,5,0,2022,10,14,17
9349.61,10,10,16,16,0,0,2023,6,16,15
6565.57,10,10,16,16,0,0,2023,1,6,9
307.66,10,10,16,16,4,0,2023,3,17,20
24926.04,10,10,16,16,0,0,2023,8,14,11
119.45,10,10,16,16,2,0,2023,4,14,22
4682.95,10,10,16,16,3,0,2022,10,9,15
1635.28,10,10,16,16,6,0,2023,3,2,8
3511.96,10,10,16,16,0,0,2023,2,6,11
18326.02,10,10,16,16,0,0,2023,2,21,21
5454.91,2,10,1,16,5,0,2023,7,21,16
4529.45,10,10,16,16,1,0,2023,6,19,11
9033.56,10,10,16,16,4,0,2022,12,8,10
328.43,10,10,16,16,6,0,2023,3,8,9
2291.99,10,10,16,16,3,0,2023,4,15,14
3396.88,10,10,16,16,3,0,2022,12,6,12
23122.87,10,10,16,16,3,0,2022,10,16,3
20487.73,10,10,16,16,3,0,2022,11,21,11
8331.44,10,10,16,16,4,0,2023,8,20,8
7475.96,10,10,16,16,6,0,2022,12,26,15
15365.63,10,10,16,16,6,0,2022,12,30,12
6491.74,10,10,16,16,4,0,2022,12,25,15
7009.1,10,10,16,16,6,0,2023,8,19,18
6405.64,10,10,16,16,4,0,2023,6,8,9
23845.02,10,10,16,16,0,0,2023,5,2,21
4371.95,10,10,16,16,0,0,2023,6,3,12
6981.8,10,10,16,16,6,0,2023,3,10,17
10466.04,10,10,16,16,0,0,2023,1,3,9
14466.52,6,10,10,16,5,0,2023,1,8,19
10078.59,10,2,16,1,5,0,2023,1,5,22
8417.28,10,2,16,2,5,0,2023,8,7,8
13480.43,10,10,16,16,3,0,2022,11,5,11
2180.86,10,10,16,16,3,0,2023,7,23,16
19881.53,10,10,16,16,3,0,2023,7,5,17
1664.44,10,10,16,16,1,0,2022,12,16,16
240.19,10,10,16,16,2,0,2022,11,17,21
8012.92,10,10,16,16,0,0,2023,1,22,8
953.7,10,10,16,16,4,0,2022,10,7,17
2644.33,10,10,16,16,0,0,2023,3,9,8
146.67,10,10,16,16,3,0,2023,8,21,21
3418.24,10,10,16,16,1,0,2023,7,21,10
10172.19,10,10,16,16,4,0,2023,7,16,17
8666.15,10,10,16,16,6,0,2023,3,15,23
236.05,10,10,16,16,3,0,2023,2,11,12
7604.9,10,10,16,16,0,0,2023,6,28,14
287.62,10,10,16,16,4,0,2023,3,26,8
12111.7,10,10,16,16,3,0,2023,6,30,14
1067.1,10,10,16,16,0,0,2022,12,10,8
4392.69,10,10,16,16,4,0,2022,12,21,13
5350.62,10,10,16,16,6,0,2023,3,6,11
5641.4,10,10,16,16,6,0,2022,11,30,15
6670.88,10,10,16,16,6,0,2023,7,11,12
16305.06,10,10,16,16,6,0,2023,7,1,12
13746.37,10,10,16,16,6,0,2022,12,2,22
6142.08,10,10,16,16,3,0,2023,3,13,11
4064.48,10,10,16,16,6,0,2023,6,11,17
181.01,10,10,16,16,2,0,2023,1,2,12
48.7,10,10,16,16,4,0,2023,5,25,7
12857.6,10,10,16,16,0,0,2022,10,30,22
194.68,10,10,16,16,1,0,2023,2,15,9
2194.12,10,10,16,16,4,0,2023,8,9,21
3172.27,10,10,16,16,0,0,2023,1,4,0
7466.72,10,10,16,16,4,0,2022,11,7,23
9197.64,10,10,16,16,3,0,2023,8,8,14
520.67,10,10,16,16,6,0,2023,5,6,19
2915.33,10,10,16,16,1,0,2022,12,23,16
8578.23,10,10,16,16,3,0,2023,2,10,13
1734.14,10,10,16,16,3,0,2023,3,27,15
8768.57,10,10,16,16,6,0,2023,3,12,18
28611.89,10,10,16,16,3,0,2023,1,13,13
4959.69,10,10,16,16,4,0,2023,4,17,15
18618.52,10,10,16,16,4,0,2023,7,25,20
6787.39,10,10,16,16,0,0,2023,5,19,0
14117.21,10,10,16,16,4,0,2023,7,1,18
13255.61,10,10,16,16,3,0,2023,2,9,9
17029.53,10,10,16,16,6,0,2023,4,10,22
24002.9,2,10,12,16,5,0,2023,2,1,14
2059.49,10,10,16,16,6,0,2023,1,19,8
9390.8,10,3,16,4,5,0,2023,4,22,22
7350.54,10,10,16,16,6,0,2023,5,17,17
1425.78,10,10,16,16,3,0,2023,5,3,12
12193.69,10,10,16,16,4,0,2022,11,1,11
8889.19,10,10,16,16,6,0,2023,8,4,20
22979.35,10,10,16,16,6,0,2023,4,3,20
7046.93,10,10,16,16,0,0,2022,12,8,9
376.46,10,10,16,16,6,0,2022,10,31,10
6303.79,10,7,16,11,5,0,2023,1,29,22
461.89,10,10,16,16,4,0,2023,1,24,18
2702.45,10,10,16,16,6,0,2023,1,2,6
5449.8,10,10,16,16,3,0,2022,12,27,21
1506.44,10,10,16,16,4,0,2023,5,10,10
11275.03,10,10,16,16,6,0,2022,10,7,13
5691.45,10,10,16,16,6,0,2023,4,15,15
2744.82,10,0,16,0,5,0,2022,10,13,21
5943.46,10,10,16,16,0,0,2023,3,1,14
2209.88,10,10,16,16,1,0,2023,3,29,15
300.77,10,10,16,16,0,0,2022,11,12,14
5598.94,10,10,16,16,0,0,2023,7,23,20
7843.26,10,10,16,16,0,0,2022,12,12,11
6538.52,10,0,16,0,5,0,2023,1,16,8
8119.14,4,10,7,16,5,0,2022,11,7,9
15741.97,10,10,16,16,4,0,2023,5,31,20
985.95,10,10,16,16,3,0,2023,3,11,22
7906.1,10,10,16,16,3,0,2023,2,22,15
172.36,10,10,16,16,2,0,2023,6,19,16
7387.98,10,10,16,16,0,0,2023,5,3,21
1577.55,10,10,16,16,0,0,2023,4,20,2
1868.25,10,10,16,16,0,0,2022,10,31,16
22816.78,10,3,16,16,6,0,2022,12,18,16
17083.06,10,10,16,16,3,0,2023,6,26,13
8055.55,10,10,16,16,3,0,2023,5,7,23
5345.28,10,10,16,16,6,0,2023,6,12,17
6646.9,10,10,16,16,6,0,2023,3,29,9
9929.8,2,10,5,16,5,0,2023,6,6,11
4440.98,10,10,16,16,3,0,2023,5,4,23
9370.41,10,10,16,16,0,0,2023,3,6,6
5137.92,10,10,16,16,0,0,2022,11,17,17
8782.48,10,10,16,16,4,0,2023,3,9,18
6849.52,10,10,16,16,0,0,2023,6,15,20
12892.62,10,10,16,16,6,0,2023,7,21,21
11264.54,10,10,16,16,6,0,2022,12,31,15
1329.4,10,10,16,16,1,0,2023,7,12,16
7157.43,10,10,16,16,3,0,2023,3,16,22
9707.58,10,10,16,16,0,0,2023,5,29,13
253.44,10,10,16,16,3,0,2022,12,9,15
32044.18,10,10,16,16,0,0,2023,3,6,17
310.31,10,10,16,16,3,0,2022,11,28,20
5889.88,10,10,16,16,3,0,2023,5,5,10
845.65,10,10,16,16,6,0,2022,12,29,11
373.65,10,10,16,16,6,0,2023,6,5,17
8867.2,10,10,16,16,4,0,2023,7,3,19
7461.28,10,10,16,16,3,0,2023,6,27,21
1440.69,10,10,16,16,3,0,2023,6,25,8
5605.9,10,10,16,16,3,0,2023,3,1,22
4803.52,10,10,16,16,0,0,2023,1,9,10
6700.19,10,10,16,16,0,0,2023,1,15,20
14976.4,10,10,16,16,3,0,2022,11,30,9
185.88,10,2,16,3,5,0,2023,6,8,8
11225.32,10,10,16,16,4,0,2022,10,23,21
9643.76,2,10,1,16,5,0,2023,4,17,12
12387.23,10,10,16,16,0,0,2023,1,29,14
16900.46,10,10,16,16,4,0,2023,1,10,15
107.07,10,10,16,16,3,0,2022,12,17,11
4810.95,10,7,16,11,5,0,2022,12,23,18
5872.5,10,10,16,16,6,0,2023,1,27,12
7864.44,10,2,16,3,5,0,2023,8,10,11
4557.87,10,10,16,16,3,0,2022,12,15,22
19409.72,10,10,16,16,3,0,2022,12,28,23
1209.69,10,10,16,16,0,0,2022,11,18,23
4455.47,10,10,16,16,3,0,2022,12,3,8
5096.51,2,10,5,16,5,0,2023,5,8,9
2358.18,10,10,16,16,6,0,2023,5,2,18
7009.07,10,10,16,16,6,0,2023,5,20,13
4912.04,10,10,16,16,4,0,2023,6,29,9
5193.42,10,10,16,16,6,0,2023,5,16,9
1835.52,10,10,16,16,0,0,2022,10,20,15
9311.9,10,10,16,16,0,0,2022,12,13,14
6427.87,10,10,16,16,4,0,2023,2,13,11
1203.9,10,10,16,16,0,0,2023,2,15,14
13811.48,10,10,16,16,3,0,2023,5,3,15
16123.74,10,10,16,16,3,0,2023,7,21,3
13508.94,10,10,16,16,3,0,2023,5,4,15
4362.67,10,10,16,16,6,0,2023,7,14,17
23231.02,10,7,16,11,5,0,2023,6,9,9
4871.13,10,10,16,16,3,0,2023,5,8,17
589.15,10,10,16,16,4,0,2023,2,22,14
2262.11,10,10,16,16,6,0,2023,2,5,12
12899.8,10,10,16,16,4,0,2023,1,31,8
5498.58,10,10,16,16,4,0,2023,1,6,11
6805.34,10,10,16,16,6,0,2023,2,22,23
36730.64,10,7,16,16,4,0,2022,10,23,10
1242.33,10,10,16,16,6,0,2022,12,25,12
4604.19,10,10,16,16,4,0,2023,2,27,20
944.66,10,10,16,16,3,0,2022,11,28,22
8049.52,12,2,15,3,5,0,2023,1,7,0
8509.5,10,10,16,16,6,0,2023,6,27,19
7202.43,10,10,16,16,4,0,2023,8,12,21
583.04,10,10,16,16,3,0,2023,1,25,8
27163.09,10,10,16,16,6,0,2023,3,6,21
277.9,10,10,16,16,2,0,2023,1,4,9
159.26,10,10,16,16,2,0,2022,11,2,22
6820.27,10,10,16,16,3,0,2023,3,1,21
3728.32,10,10,16,16,0,0,2023,2,13,3
1867.64,10,10,16,16,1,0,2023,6,9,8
4774.45,10,10,16,16,1,0,2022,11,15,14
6649.66,10,10,16,16,4,0,2022,12,18,7
1421.63,10,10,16,16,6,0,2022,11,10,16
4317.38,10,10,16,16,3,0,2022,11,8,10
17009.34,10,10,16,16,3,0,2022,10,29,17
2947.42,10,10,16,16,6,0,2023,7,3,19
5287.35,10,10,16,16,4,0,2023,4,25,2
7760.93,10,10,16,16,4,0,2023,2,20,17
13906.52,10,10,16,16,6,0,2023,7,26,8
17774.46,10,10,16,16,4,0,2022,11,29,18
10182.14,10,10,16,16,0,0,2023,1,13,21
11013.86,10,10,16,16,6,0,2022,12,12,19
309.57,10,10,16,16,3,0,2022,12,3,7
14959.03,10,10,16,16,3,0,2022,12,25,21
4001.31,10,10,16,16,6,0,2023,6,17,12
6780.92,10,8,16,13,5,0,2023,4,11,21
7204.6,10,10,16,16,6,0,2023,4,23,15
1042.84,10,10,16,16,6,0,2023,2,13,2
1075.7,10,10,16,16,6,0,2023,2,25,17
1665.93,10,10,16,16,6,0,2023,2,12,14
10406.95,10,10,16,16,0,0,2023,4,25,18
16277.42,10,10,16,16,0,0,2022,10,16,9
12378.23,10,10,16,16,0,0,2022,10,29,4
9814.97,10,10,16,16,0,0,2023,8,2,22
3234.03,10,10,16,16,6,0,2023,1,30,14
416.29,10,10,16,16,4,0,2023,6,25,13
15302.25,3,10,16,16,3,0,2023,6,17,10
2720.38,10,10,16,16,4,0,2023,8,17,7
54.58,10,10,16,16,2,0,2023,6,25,17
4989.42,10,10,16,16,4,0,2023,8,19,5
1189.96,10,10,16,16,3,0,2023,2,12,22
777.56,10,10,16,16,4,0,2023,4,7,19
14062.0,10,10,16,16,4,0,2023,6,11,21
17141.24,6,2,10,2,5,0,2022,10,20,18
2223.8,10,2,16,9,5,0,2023,8,5,9
2467.18,10,10,16,16,4,0,2022,11,19,10
7701.44,10,10,16,16,3,0,2022,11,17,0
15939.0,10,10,16,16,6,0,2023,7,6,8
4423.26,10,10,16,16,3,0,2023,3,2,15
14453.24,6,10,16,16,3,0,2023,6,21,23
9618.75,10,10,16,16,0,0,2023,7,29,18
8387.47,10,10,16,16,6,0,2023,2,3,15
4946.22,10,10,16,16,6,0,2023,5,15,3
2545.31,10,8,16,16,3,0,2023,7,30,13
5833.47,10,10,16,16,3,0,2022,12,26,13
25668.58,10,10,16,16,4,0,2022,12,31,21
8173.32,10,10,16,16,0,0,2023,2,3,0
21420.35,10,10,16,16,4,0,2022,11,28,12
8134.25,10,10,16,16,4,0,2022,10,16,13
4760.19,10,10,16,16,4,0,2022,10,17,20
5202.89,10,10,16,16,0,0,2022,10,9,21
606.68,10,10,16,16,0,0,2023,1,11,14
5420.14,10,10,16,16,6,0,2022,12,11,18
426.69,10,10,16,16,0,0,2023,2,21,19
2263.7,10,10,16,16,6,0,2023,7,28,19
13070.14,10,10,16,16,6,0,2022,12,27,16
3362.68,10,10,16,16,4,0,2023,6,11,15
10285.16,10,10,16,16,0,0,2023,5,31,23
8956.29,10,10,16,16,4,0,2023,7,24,12
1461.43,10,10,16,16,3,0,2022,12,14,10
261.64,10,10,16,16,0,0,2023,3,15,19
854.15,10,10,16,16,1,0,2023,3,2,11
20156.71,10,10,16,16,4,0,2023,1,14,4
16297.67,10,10,16,16,6,0,2022,10,27,21
13090.01,10,10,16,16,6,0,2023,2,17,10
73326.68,3,10,4,16,5,0,2023,1,1,10
4452.1,10,10,16,16,1,0,2023,5,3,16
1348.52,10,10,16,16,6,0,2023,6,23,13
9227.73,10,10,16,16,6,0,2023,3,2,15
1275.66,10,10,16,16,6,0,2022,11,25,8
5655.01,2,10,3,16,5,0,2022,10,12,16
4741.45,10,10,16,16,4,0,2023,1,29,22
6210.39,10,10,16,16,0,0,2023,4,1,11
14383.71,10,10,16,16,4,0,2022,11,22,19
6503.56,10,8,16,13,5,0,2023,1,13,17
3027.23,10,10,16,16,0,0,2023,7,1,3
3594.64,10,10,16,16,0,0,2023,4,21,10
7012.08,10,10,16,16,6,0,2023,5,18,22
363.02,10,10,16,16,0,0,2023,7,17,12
8337.07,10,10,16,16,0,0,2023,7,10,12
6151.82,10,10,16,16,3,0,2022,10,10,15
6533.85,10,10,16,16,4,0,2022,12,16,17
3630.94,10,10,16,16,0,0,2023,8,13,16
11087.35,10,10,16,16,3,0,2023,6,6,9
10086.7,10,10,16,16,6,0,2023,4,15,14
2627.56,10,10,16,16,0,0,2023,3,7,18
22827.71,10,9,16,14,5,0,2022,11,16,17
612.22,10,10,16,16,6,0,2023,1,29,1
4500.56,10,10,16,16,6,0,2023,1,1,15
4563.98,9,10,14,16,5,0,2022,11,7,14
13979.26,10,10,16,16,0,0,2022,12,25,9
5153.67,10,10,16,16,6,0,2023,1,17,9
1660.45,10,10,16,16,4,0,2022,11,29,19
15944.44,10,10,16,16,3,0,2023,6,12,21
13446.29,10,10,16,16,6,0,2023,1,13,20
4898.81,10,7,16,11,5,0,2023,5,18,21
2108.63,10,10,16,16,6,0,2023,4,7,15
4596.8,10,10,16,16,3,0,2022,10,12,13
91.94,10,10,16,16,6,0,2023,1,23,19
7751.92,10,10,16,16,0,0,2023,2,9,16
4248.13,10,10,16,16,3,0,2022,12,2,21
1091.78,10,10,16,16,6,0,2023,7,22,13
16914.44,10,10,16,16,3,0,2023,5,10,21
1083.0,10,10,16,16,3,0,2023,1,28,15
8591.14,10,10,16,16,4,0,2023,7,15,14
15767.7,10,10,16,16,0,0,2023,8,15,19
16716.08,10,10,16,16,6,0,2023,4,29,5
4760.9,10,10,16,16,3,0,2023,7,3,14
1193.4,10,10,16,16,3,0,2022,12,28,12
2137.82,10,10,16,16,3,0,2023,2,26,11
1565.93,10,2,16,5,5,0,2023,2,12,3
11683.0,10,10,16,16,3,0,2023,4,22,1
23556.43,10,10,16,16,4,0,2022,10,18,20
8563.5,10,10,16,16,6,0,2023,2,6,21
5961.38,10,10,16,16,0,0,2023,4,20,2
5218.14,10,10,16,16,3,0,2023,2,7,18
13372.0,10,10,16,16,6,0,2023,2,27,14
5122.68,10,10,16,16,6,0,2023,5,15,11
8168.91,10,10,16,16,0,0,2023,6,15,8
6350.48,10,2,16,9,5,0,2023,7,19,13
11848.11,10,10,16,16,6,0,2023,3,8,23
1221.74,10,10,16,16,4,0,2023,3,12,19
304.17,10,10,16,16,1,0,2023,7,11,9
12963.96,10,10,16,16,6,0,2022,12,5,19
197.74,2,10,1,16,5,0,2023,1,2,13
5341.28,10,10,16,16,6,0,2023,7,14,20
870.65,10,10,16,16,4,0,2023,5,28,9
3247.56,10,10,16,16,4,0,2022,12,28,19
17261.0,10,10,16,16,6,0,2023,5,22,0
3094.5,10,10,16,16,3,0,2023,5,10,23
7412.61,8,4,13,16,5,0,2023,3,28,1
574.07,10,10,16,16,6,0,2023,2,20,23
44300.32,10,3,16,4,5,0,2023,5,22,23
18228.47,8,10,13,16,5,0,2022,11,29,20
5127.71,10,10,16,16,3,0,2023,4,15,19
32298.81,10,10,16,16,6,0,2023,8,12,17
1550.69,10,10,16,16,0,0,2023,3,2,17
6199.59,10,10,16,16,4,0,2023,7,1,16
11375.37,10,10,16,16,6,0,2022,11,13,15
271.27,10,10,16,16,0,0,2023,7,19,15
7839.19,10,10,16,16,0,0,2023,7,14,22
1038.61,10,10,16,16,0,0,2023,1,8,10
6640.42,10,10,16,16,3,0,2023,4,17,12
8452.84,10,10,16,16,0,0,2023,2,18,13
12983.68,10,2,16,5,5,0,2022,11,20,15
5737.24,10,10,16,16,4,0,2023,6,28,16
39.25,10,10,16,16,6,0,2023,6,22,1
3414.1,10,10,16,16,6,0,2023,7,15,23
787.5,10,10,16,16,1,0,2022,11,9,11
572.12,10,10,16,16,4,0,2023,3,31,9
6606.8,10,10,16,16,6,0,2022,10,26,16
3341.11,10,10,16,16,4,0,2022,12,28,11
853.3,10,10,16,16,3,0,2023,7,12,21
6972.61,10,10,16,16,4,0,2023,2,27,8
13097.67,10,10,16,16,6,0,2023,1,16,19
8264.78,10,10,16,16,4,0,2023,5,27,23
6874.96,10,10,16,16,4,0,2023,6,9,14
3629.6,10,10,16,16,3,0,2022,12,11,10
98.56,10,10,16,16,2,0,2022,10,27,23
9151.09,10,2,16,12,5,0,2022,11,9,10
598.79,10,10,16,16,0,0,2023,3,16,16
10117.71,10,10,16,16,4,0,2023,8,6,15
29341.51,10,10,16,16,6,0,2023,5,12,19
6770.98,10,10,16,16,6,0,2023,6,24,11
7034.77,10,10,16,16,0,0,2023,6,9,15
6757.51,10,10,16,16,4,0,2023,6,3,8
8993.62,10,10,16,16,4,0,2023,6,4,15
10625.16,10,10,16,16,0,0,2023,6,7,8
2960.73,10,10,16,16,4,0,2023,5,21,6
11175.63,4,12,7,16,5,0,2023,8,18,23
8875.4,10,10,16,16,3,0,2022,11,4,9
6006.8,10,10,16,16,0,0,2022,10,26,11
2386.48,2,10,1,16,5,0,2022,12,24,10
36561.69,10,10,16,16,0,0,2023,4,6,21
16644.15,10,10,16,16,4,0,2023,2,28,16
9603.63,10,10,16,16,0,0,2023,4,1,11
9055.55,10,10,16,16,3,0,2023,8,3,18
9718.94,10,10,16,16,3,0,2022,11,17,22
22931.65,10,10,16,16,4,0,2023,3,2,19
13689.97,10,10,16,16,0,0,2023,5,11,8
85.12,10,10,16,16,2,0,2023,4,16,21
708.1,10,10,16,16,4,0,2022,12,6,22
7825.81,10,10,16,16,0,0,2023,5,18,10
8686.23,10,8,16,13,5,0,2022,11,12,20
912.62,10,10,16,16,4,0,2023,5,23,21
78666.38,10,10,16,16,4,0,2022,11,28,8
22096.06,10,10,16,16,3,0,2023,7,4,16
8105.59,10,10,16,16,6,0,2022,12,30,12
25250.62,10,10,16,16,6,0,2023,2,4,11
2764.81,10,10,16,16,0,0,2023,8,2,23
8995.74,10,1,16,15,5,0,2023,2,20,16
11252.49,2,10,1,16,5,0,2023,1,9,13
12431.29,10,10,16,16,0,0,2022,12,28,8
12281.21,10,10,16,16,4,0,2023,7,3,13
6329.64,10,5,16,16,4,0,2023,1,17,18
10916.06,10,6,16,10,5,0,2023,7,27,16
16581.24,10,10,16,16,0,0,2023,7,30,0
13700.5,10,10,16,16,0,0,2023,5,8,12
8650.8,10,10,16,16,3,0,2022,10,22,9
9568.06,10,10,16,16,3,0,2023,6,18,21
11042.37,10,10,16,16,6,0,2023,6,17,7
12000.48,10,10,16,16,4,0,2023,5,29,14
10990.27,10,10,16,16,0,0,2022,10,25,9
4933.08,10,10,16,16,6,0,2023,8,15,4
2849.52,10,10,16,16,4,0,2022,11,30,20
12957.67,10,10,16,16,0,0,2023,4,5,8
7278.33,10,10,16,16,3,0,2022,12,15,22
1983.99,10,10,16,16,6,0,2023,6,16,15
20619.2,10,10,16,16,4,0,2022,12,1,19
4596.91,10,10,16,16,4,0,2023,8,19,9
13060.39,10,10,16,16,0,0,2022,11,11,8
5189.06,10,10,16,16,4,0,2023,3,22,19
12613.42,9,10,14,16,5,0,2023,3,8,21
5529.43,4,10,7,16,5,0,2022,12,19,7
14570.31,10,10,16,16,0,0,2023,2,28,11
458.17,10,10,16,16,4,0,2023,5,6,15
3760.77,10,10,16,16,3,0,2023,8,15,23
1410.27,10,2,16,9,5,0,2023,7,19,21
248.1,10,10,16,16,2,0,2022,12,26,4
3689.74,10,10,16,16,6,0,2023,6,12,23
14277.09,10,10,16,16,0,0,2022,11,11,23
961.73,10,10,16,16,4,0,2023,6,8,21
14205.12,10,10,16,16,0,0,2023,2,16,20
17182.36,10,7,16,11,5,0,2022,11,20,17
11649.04,10,10,16,16,6,0,2023,7,21,2
7519.93,9,10,14,16,5,0,2023,5,1,13
12088.26,10,10,16,16,0,0,2023,7,18,16
17687.43,10,10,16,16,4,0,2023,6,30,14
6621.52,10,10,16,16,0,0,2023,5,1,0
26749.66,10,10,16,16,0,0,2023,3,7,11
5038.82,10,10,16,16,3,0,2023,7,22,8
4802.73,10,10,16,16,4,0,2022,12,13,9
215.49,10,10,16,16,3,0,2023,8,22,16
2850.39,10,10,16,16,1,0,2022,11,14,13
5098.19,10,10,16,16,4,0,2023,5,30,19
